series_id        	year	period	       value	footnote_codes
WSU200           	2013	M13	          15	
WSU200           	2014	M01	           0	
WSU200           	2014	M02	           1	
WSU200           	2014	M03	           0	
WSU200           	2014	M04	           2	
WSU200           	2014	M05	           1	
WSU200           	2014	M06	           0	
WSU200           	2014	M07	           0	
WSU200           	2014	M08	           1	
WSU200           	2014	M09	           1	
WSU200           	2014	M10	           3	
WSU200           	2014	M11	           3	
WSU200           	2014	M12	           3	
WSU200           	2014	M13	          11	
WSU200           	2015	M01	           2	
WSU200           	2015	M02	           2	
WSU200           	2015	M03	           1	
WSU200           	2015	M04	           3	
WSU200           	2015	M05	           3	
WSU200           	2015	M06	           2	
WSU200           	2015	M07	           0	
WSU200           	2015	M08	           2	
WSU200           	2015	M09	           4	
WSU200           	2015	M10	           2	
WSU200           	2015	M11	           4	
WSU200           	2015	M12	           3	
WSU200           	2015	M13	          13	
WSU200           	2016	M01	           2	
WSU200           	2016	M02	           2	
WSU200           	2016	M03	           1	
WSU200           	2016	M04	           2	
WSU200           	2016	M05	           3	
WSU200           	2016	M06	           2	
WSU200           	2016	M07	           1	
WSU200           	2016	M08	           0	
WSU200           	2016	M09	           3	
WSU200           	2016	M10	           4	
WSU200           	2016	M11	           1	
WSU200           	2016	M12	           0	
WSU200           	2016	M13	          16	
WSU200           	2017	M01	           1	
WSU200           	2017	M02	           0	
WSU200           	2017	M03	           2	
WSU200           	2017	M04	           1	
WSU200           	2017	M05	           1	
WSU200           	2017	M06	           1	
WSU200           	2017	M07	           2	
WSU200           	2017	M08	           2	
WSU200           	2017	M09	           3	
WSU200           	2017	M10	           1	
WSU200           	2017	M11	           1	
WSU200           	2017	M12	           2	
WSU200           	2017	M13	           7	
WSU200           	2018	M01	           1	
WSU200           	2018	M02	           2	
WSU200           	2018	M03	           4	
WSU200           	2018	M04	           5	
WSU200           	2018	M05	           4	
WSU200           	2018	M06	           3	
WSU200           	2018	M07	           4	
WSU200           	2018	M08	           3	
WSU200           	2018	M09	           6	
WSU200           	2018	M10	           5	
WSU200           	2018	M11	           3	
WSU200           	2018	M12	           4	
WSU200           	2018	M13	          21	
WSU200           	2019	M01	           3	
WSU200           	2019	M02	           6	
WSU200           	2019	M03	           6	
WSU200           	2019	M04	           5	
WSU200           	2019	M05	           6	
WSU200           	2019	M06	           2	
WSU200           	2019	M07	           1	
WSU200           	2019	M08	           3	
WSU200           	2019	M09	           4	
WSU200           	2019	M10	           5	
WSU200           	2019	M11	           3	
WSU200           	2019	M12	           4	
WSU200           	2019	M13	          27	
WSU200           	2020	M01	           3	
WSU200           	2020	M02	           2	
WSU200           	2020	M03	           4	
WSU200           	2020	M04	           2	
WSU200           	2020	M05	           2	
WSU200           	2020	M06	           3	
WSU200           	2020	M07	           3	
WSU200           	2020	M08	           2	
WSU200           	2020	M09	           3	
WSU200           	2020	M10	           2	
WSU200           	2020	M11	           1	
WSU200           	2020	M12	           2	
WSU200           	2020	M13	          10	
WSU200           	2021	M01	           2	
WSU200           	2021	M02	           1	
WSU200           	2021	M03	           3	
WSU200           	2021	M04	           6	
WSU200           	2021	M05	           4	
WSU200           	2021	M06	           5	
WSU200           	2021	M07	           6	
WSU200           	2021	M08	           3	
WSU200           	2021	M09	           4	
WSU200           	2021	M10	           7	
WSU200           	2021	M11	           7	
WSU200           	2021	M12	           5	
WSU200           	2021	M13	          17	
WSU200           	2022	M01	           4	
WSU200           	2022	M02	           2	
WSU200           	2022	M03	           4	
WSU200           	2022	M04	           6	
WSU200           	2022	M05	           4	
WSU200           	2022	M06	           2	
WSU200           	2022	M07	           1	
WSU200           	2022	M08	           5	
WSU200           	2022	M09	           6	
WSU200           	2022	M10	           4	
WSU200           	2022	M11	           3	
WSU200           	2022	M12	           5	
WSU200           	2022	M13	          26	
WSU200           	2023	M01	           2	P
WSU200           	2023	M02	           0	P
WSU200           	2023	M03	           2	P
WSU200           	2023	M04	           4	P
WSU200           	2023	M05	           4	P
WSU200           	2023	M06	           8	P
